,Symbol,Sell Time,Buy Time,High at order,Low at order,Entry,Exit,Entry Price,Exit Price,Sell Price,Buy Price,Exit Type,Operation,StopLoss,P and L
1,IOC,2022-01-05 10:00:00,2022-01-05 14:30:00,78.17,77.8,2022-01-05 10:00:00,2022-01-05 14:30:00,77.8,78.17,77.8,78.17,StopLoss,upper,78.17,-0.37000000000000455
3,FORTIS,2022-01-05 11:15:00,2022-01-05 10:15:00,297.05,295.3,2022-01-05 10:15:00,2022-01-05 11:15:00,297.05,295.3,295.3,297.05,StopLoss,lower,295.3,-1.75
4,UPL,2022-01-06 10:30:00,2022-01-06 11:00:00,780.9,778.3,2022-01-06 10:30:00,2022-01-06 11:00:00,778.3,780.9,778.3,780.9,StopLoss,upper,780.9,-2.6000000000000227
5,TECHM,2022-01-06 11:30:00,2022-01-06 10:00:00,1717.35,1699.5,2022-01-06 10:00:00,2022-01-06 11:30:00,1717.35,1699.5,1699.5,1717.35,StopLoss,lower,1699.5,-17.84999999999991
6,LTIM,2022-01-06 10:45:00,2022-01-06 10:00:00,7185.0,7146.65,2022-01-06 10:00:00,2022-01-06 10:45:00,7185.0,7146.65,7146.65,7185.0,StopLoss,lower,7146.65,-38.350000000000364
7,HINDPETRO,2022-01-07 09:45:00,2022-01-07 15:00:00,320.75,318.9,2022-01-07 09:45:00,2022-01-07 15:00:00,318.9,317.65,318.9,317.65,DayEnd,upper,320.75,1.25
8,POLYCAB,2022-01-07 10:00:00,2022-01-07 15:00:00,2531.25,2515.05,2022-01-07 10:00:00,2022-01-07 15:00:00,2515.05,2479.0,2515.05,2479.0,DayEnd,upper,2531.25,36.05000000000018
9,ONGC,2022-01-07 10:00:00,2022-01-07 11:30:00,155.2,154.65,2022-01-07 10:00:00,2022-01-07 11:30:00,154.65,155.2,154.65,155.2,StopLoss,upper,155.2,-0.549999999999983
10,IRCTC,2022-01-07 10:00:00,2022-01-07 15:00:00,883.0,873.45,2022-01-07 10:00:00,2022-01-07 15:00:00,873.45,859.6,873.45,859.6,DayEnd,upper,883.0,13.850000000000023
11,BANDHANBNK,2022-01-07 10:30:00,2022-01-07 13:00:00,273.25,271.65,2022-01-07 10:30:00,2022-01-07 13:00:00,271.65,273.25,271.65,273.25,StopLoss,upper,273.25,-1.6000000000000227
12,RECLTD,2022-01-10 10:15:00,2022-01-10 10:45:00,104.81,104.44,2022-01-10 10:15:00,2022-01-10 10:45:00,104.44,104.81,104.44,104.81,StopLoss,upper,104.81,-0.37000000000000455
13,ITC,2022-01-10 10:00:00,2022-01-10 14:45:00,223.65,222.8,2022-01-10 10:00:00,2022-01-10 14:45:00,222.8,223.65,222.8,223.65,StopLoss,upper,223.65,-0.8499999999999943
14,GUJGASLTD,2022-01-10 10:00:00,2022-01-10 15:00:00,703.7,694.55,2022-01-10 10:00:00,2022-01-10 15:00:00,694.55,694.3,694.55,694.3,DayEnd,upper,703.7,0.25
16,SBICARD,2022-01-10 12:15:00,2022-01-10 09:45:00,904.7,902.0,2022-01-10 09:45:00,2022-01-10 12:15:00,904.7,902.0,902.0,904.7,StopLoss,lower,902.0,-2.7000000000000455
17,SONACOMS,2022-01-11 09:45:00,2022-01-11 15:00:00,764.1,757.6,2022-01-11 09:45:00,2022-01-11 15:00:00,757.6,753.65,757.6,753.65,DayEnd,upper,764.1,3.9500000000000455
18,IDEA,2022-01-11 12:45:00,2022-01-11 09:45:00,13.35,12.5,2022-01-11 09:45:00,2022-01-11 12:45:00,13.35,12.5,12.5,13.35,StopLoss,lower,12.5,-0.8499999999999996
19,JSWSTEEL,2022-01-11 10:15:00,2022-01-11 09:45:00,658.4,654.25,2022-01-11 09:45:00,2022-01-11 10:15:00,658.4,654.25,654.25,658.4,StopLoss,lower,654.25,-4.149999999999977
21,DMART,2022-01-11 12:30:00,2022-01-11 10:15:00,4552.75,4535.2,2022-01-11 10:15:00,2022-01-11 12:30:00,4552.75,4535.2,4535.2,4552.75,StopLoss,lower,4535.2,-17.550000000000182
22,DMART,2022-01-12 13:00:00,2022-01-12 10:30:00,4369.65,4335.0,2022-01-12 10:30:00,2022-01-12 13:00:00,4369.65,4335.0,4335.0,4369.65,StopLoss,lower,4335.0,-34.649999999999636
23,PIIND,2022-01-12 15:00:00,2022-01-12 09:45:00,2874.7,2826.0,2022-01-12 09:45:00,2022-01-12 15:00:00,2874.7,2870.25,2870.25,2874.7,DayEnd,lower,2826.0,-4.449999999999818
25,TATAELXSI,2022-01-13 10:00:00,2022-01-13 10:45:00,6328.0,6297.1,2022-01-13 10:00:00,2022-01-13 10:45:00,6297.1,6328.0,6297.1,6328.0,StopLoss,upper,6328.0,-30.899999999999636
26,HINDCOPPER,2022-01-13 10:00:00,2022-01-13 15:00:00,139.05,137.5,2022-01-13 10:00:00,2022-01-13 15:00:00,137.5,136.55,137.5,136.55,DayEnd,upper,139.05,0.9499999999999886
28,TATASTEEL,2022-01-13 10:30:00,2022-01-13 11:00:00,120.16,119.56,2022-01-13 10:30:00,2022-01-13 11:00:00,119.56,120.16,119.56,120.16,StopLoss,upper,120.16,-0.5999999999999943
29,RBLBANK,2022-01-14 10:30:00,2022-01-14 11:30:00,154.0,152.2,2022-01-14 10:30:00,2022-01-14 11:30:00,152.2,154.0,152.2,154.0,StopLoss,upper,154.0,-1.8000000000000114
30,CUMMINSIND,2022-01-14 10:00:00,2022-01-14 15:00:00,1010.25,1002.05,2022-01-14 10:00:00,2022-01-14 15:00:00,1002.05,988.05,1002.05,988.05,DayEnd,upper,1010.25,14.0
31,IRCTC,2022-01-14 10:15:00,2022-01-14 12:15:00,899.8,895.15,2022-01-14 10:15:00,2022-01-14 12:15:00,895.15,899.8,895.15,899.8,StopLoss,upper,899.8,-4.649999999999977
32,AUROPHARMA,2022-01-14 11:15:00,2022-01-14 10:45:00,692.0,689.05,2022-01-14 10:45:00,2022-01-14 11:15:00,692.0,689.05,689.05,692.0,StopLoss,lower,689.05,-2.9500000000000455
33,VEDL,2022-01-17 11:15:00,2022-01-17 10:00:00,326.15,324.75,2022-01-17 10:00:00,2022-01-17 11:15:00,326.15,324.75,324.75,326.15,StopLoss,lower,324.75,-1.3999999999999773
34,GAIL,2022-01-17 15:00:00,2022-01-17 10:00:00,95.0,94.4,2022-01-17 10:00:00,2022-01-17 15:00:00,95.0,96.43,96.43,95.0,DayEnd,lower,94.4,1.4300000000000068
35,GLENMARK,2022-01-17 15:00:00,2022-01-17 10:00:00,508.15,505.5,2022-01-17 10:00:00,2022-01-17 15:00:00,508.15,517.65,517.65,508.15,DayEnd,lower,505.5,9.5
36,SONACOMS,2022-01-17 10:15:00,2022-01-17 15:00:00,778.9,774.0,2022-01-17 10:15:00,2022-01-17 15:00:00,774.0,764.9,774.0,764.9,DayEnd,upper,778.9,9.100000000000023
37,MARUTI,2022-01-17 10:15:00,2022-01-17 15:00:00,8343.9,8303.9,2022-01-17 10:15:00,2022-01-17 15:00:00,8303.9,8262.45,8303.9,8262.45,DayEnd,upper,8343.9,41.44999999999891
39,LALPATHLAB,2022-01-19 10:15:00,2022-01-19 09:45:00,3299.8,3256.0,2022-01-19 09:45:00,2022-01-19 10:15:00,3299.8,3256.0,3256.0,3299.8,StopLoss,lower,3256.0,-43.80000000000018
40,SYNGENE,2022-01-19 12:15:00,2022-01-19 09:45:00,605.0,591.2,2022-01-19 09:45:00,2022-01-19 12:15:00,605.0,591.2,591.2,605.0,StopLoss,lower,591.2,-13.799999999999955
41,IDEA,2022-01-19 15:00:00,2022-01-19 10:00:00,11.75,11.65,2022-01-19 10:00:00,2022-01-19 15:00:00,11.75,11.95,11.95,11.75,DayEnd,lower,11.65,0.1999999999999993
42,ISEC,2022-01-19 10:15:00,2022-01-19 10:00:00,795.1,788.1,2022-01-19 10:00:00,2022-01-19 10:15:00,795.1,788.1,788.1,795.1,StopLoss,lower,788.1,-7.0
43,ICICIPRULI,2022-01-19 10:45:00,2022-01-19 10:30:00,569.85,567.1,2022-01-19 10:30:00,2022-01-19 10:45:00,569.85,567.1,567.1,569.85,StopLoss,lower,567.1,-2.75
44,POWERGRID,2022-01-20 10:30:00,2022-01-20 11:15:00,212.0,211.15,2022-01-20 10:30:00,2022-01-20 11:15:00,211.15,212.0,211.15,212.0,StopLoss,upper,212.0,-0.8499999999999943
46,ICICIGI,2022-01-20 15:00:00,2022-01-20 10:00:00,1344.9,1336.0,2022-01-20 10:00:00,2022-01-20 15:00:00,1344.9,1385.35,1385.35,1344.9,DayEnd,lower,1336.0,40.44999999999982
47,POWERGRID,2022-01-21 10:00:00,2022-01-21 15:00:00,218.6,216.8,2022-01-21 10:00:00,2022-01-21 15:00:00,216.8,214.5,216.8,214.5,DayEnd,upper,218.6,2.3000000000000114
48,VBL,2022-01-21 13:15:00,2022-01-21 09:45:00,613.93,606.67,2022-01-21 09:45:00,2022-01-21 13:15:00,613.93,606.67,606.67,613.93,StopLoss,lower,606.67,-7.259999999999991
49,DRREDDY,2022-01-21 15:00:00,2022-01-21 09:45:00,4496.3,4462.3,2022-01-21 09:45:00,2022-01-21 15:00:00,4496.3,4469.45,4469.45,4496.3,DayEnd,lower,4462.3,-26.850000000000364
50,LALPATHLAB,2022-01-21 10:30:00,2022-01-21 10:15:00,3068.0,3050.0,2022-01-21 10:15:00,2022-01-21 10:30:00,3068.0,3050.0,3050.0,3068.0,StopLoss,lower,3050.0,-18.0
51,VOLTAS,2022-01-21 11:00:00,2022-01-21 09:45:00,1231.2,1217.2,2022-01-21 09:45:00,2022-01-21 11:00:00,1231.2,1217.2,1217.2,1231.2,StopLoss,lower,1217.2,-14.0
52,DIVISLAB,2022-01-24 15:00:00,2022-01-24 10:00:00,3991.4,3935.7,2022-01-24 10:00:00,2022-01-24 15:00:00,3991.4,4015.55,4015.55,3991.4,DayEnd,lower,3935.7,24.15000000000009
53,ZEEL,2022-01-24 12:15:00,2022-01-24 10:30:00,273.2,269.0,2022-01-24 10:30:00,2022-01-24 12:15:00,273.2,269.0,269.0,273.2,StopLoss,lower,269.0,-4.199999999999989
54,RAMCOCEM,2022-01-24 14:00:00,2022-01-24 09:45:00,909.0,892.25,2022-01-24 09:45:00,2022-01-24 14:00:00,909.0,892.25,892.25,909.0,StopLoss,lower,892.25,-16.75
55,NAUKRI,2022-01-24 15:00:00,2022-01-24 10:30:00,4474.95,4425.0,2022-01-24 10:30:00,2022-01-24 15:00:00,4474.95,4459.0,4459.0,4474.95,DayEnd,lower,4425.0,-15.949999999999818
56,DMART,2022-01-24 10:00:00,2022-01-24 09:45:00,4182.15,4135.1,2022-01-24 09:45:00,2022-01-24 10:00:00,4182.15,4135.1,4135.1,4182.15,StopLoss,lower,4135.1,-47.04999999999927
57,DEEPAKNTR,2022-01-25 10:15:00,2022-01-25 09:45:00,2291.7,2249.85,2022-01-25 09:45:00,2022-01-25 10:15:00,2291.7,2249.85,2249.85,2291.7,StopLoss,lower,2249.85,-41.84999999999991
58,INDIAMART,2022-01-27 15:00:00,2022-01-27 10:30:00,4531.0,4371.3,2022-01-27 10:30:00,2022-01-27 15:00:00,4531.0,4582.95,4582.95,4531.0,DayEnd,lower,4371.3,51.94999999999982
59,INDIGO,2022-01-27 15:00:00,2022-01-27 10:15:00,1865.0,1838.0,2022-01-27 10:15:00,2022-01-27 15:00:00,1865.0,1863.15,1863.15,1865.0,DayEnd,lower,1838.0,-1.849999999999909
60,SANOFI,2022-01-28 10:30:00,2022-01-28 12:00:00,7317.65,7280.3,2022-01-28 10:30:00,2022-01-28 12:00:00,7280.3,7317.65,7280.3,7317.65,StopLoss,upper,7317.65,-37.349999999999454
61,M_M,2022-01-28 10:00:00,2022-01-28 15:00:00,895.65,888.5,2022-01-28 10:00:00,2022-01-28 15:00:00,888.5,869.25,888.5,869.25,DayEnd,upper,895.65,19.25
62,ONGC,2022-01-28 10:15:00,2022-01-28 15:00:00,174.3,173.15,2022-01-28 10:15:00,2022-01-28 15:00:00,173.15,170.0,173.15,170.0,DayEnd,upper,174.3,3.1500000000000057
63,LICHSGFIN,2022-01-28 10:15:00,2022-01-28 10:45:00,385.2,382.55,2022-01-28 10:15:00,2022-01-28 10:45:00,382.55,385.2,382.55,385.2,StopLoss,upper,385.2,-2.6499999999999773
64,MARICO,2022-01-31 10:00:00,2022-01-31 15:00:00,490.0,488.35,2022-01-31 10:00:00,2022-01-31 15:00:00,488.35,485.3,488.35,485.3,DayEnd,upper,490.0,3.0500000000000114
65,OBEROIRLTY,2022-02-01 10:30:00,2022-02-01 12:45:00,956.5,952.4,2022-02-01 10:30:00,2022-02-01 12:45:00,952.4,956.5,952.4,956.5,StopLoss,upper,956.5,-4.100000000000023
66,PEL,2022-02-01 10:00:00,2022-02-01 15:00:00,2537.95,2498.0,2022-02-01 10:00:00,2022-02-01 15:00:00,2498.0,2514.0,2498.0,2514.0,DayEnd,upper,2537.95,-16.0
67,HINDPETRO,2022-02-01 11:30:00,2022-02-01 10:15:00,303.7,299.7,2022-02-01 10:15:00,2022-02-01 11:30:00,303.7,299.7,299.7,303.7,StopLoss,lower,299.7,-4.0
68,BIOCON,2022-02-02 10:00:00,2022-02-02 15:00:00,389.5,384.5,2022-02-02 10:00:00,2022-02-02 15:00:00,384.5,387.1,384.5,387.1,DayEnd,upper,389.5,-2.6000000000000227
69,DEEPAKNTR,2022-02-02 10:15:00,2022-02-02 15:00:00,2373.0,2352.0,2022-02-02 10:15:00,2022-02-02 15:00:00,2352.0,2358.05,2352.0,2358.05,DayEnd,upper,2373.0,-6.050000000000182
70,HINDZINC,2022-02-03 10:00:00,2022-02-03 15:00:00,326.2,325.05,2022-02-03 10:00:00,2022-02-03 15:00:00,325.05,324.85,325.05,324.85,DayEnd,upper,326.2,0.19999999999998863
71,GSPL,2022-02-03 10:00:00,2022-02-03 12:15:00,325.6,323.45,2022-02-03 10:00:00,2022-02-03 12:15:00,323.45,325.6,323.45,325.6,StopLoss,upper,325.6,-2.150000000000034
72,TATACONSUM,2022-02-03 09:45:00,2022-02-03 15:00:00,761.2,748.2,2022-02-03 09:45:00,2022-02-03 15:00:00,748.2,741.45,748.2,741.45,DayEnd,upper,761.2,6.75
73,MUTHOOTFIN,2022-02-03 11:45:00,2022-02-03 09:45:00,1439.55,1428.05,2022-02-03 09:45:00,2022-02-03 11:45:00,1439.55,1428.05,1428.05,1439.55,StopLoss,lower,1428.05,-11.5
74,TORNTPOWER,2022-02-04 11:00:00,2022-02-04 14:00:00,583.8,580.5,2022-02-04 11:00:00,2022-02-04 14:00:00,580.5,583.8,580.5,583.8,StopLoss,upper,583.8,-3.2999999999999545
75,GODREJPROP,2022-02-04 10:15:00,2022-02-04 09:45:00,1574.8,1548.15,2022-02-04 09:45:00,2022-02-04 10:15:00,1574.8,1548.15,1548.15,1574.8,StopLoss,lower,1548.15,-26.649999999999864
76,ENDURANCE,2022-02-04 11:00:00,2022-02-04 10:15:00,1597.0,1590.0,2022-02-04 10:15:00,2022-02-04 11:00:00,1597.0,1590.0,1590.0,1597.0,StopLoss,lower,1590.0,-7.0
78,GODREJIND,2022-02-07 10:15:00,2022-02-07 10:00:00,597.95,595.25,2022-02-07 10:00:00,2022-02-07 10:15:00,597.95,595.25,595.25,597.95,StopLoss,lower,595.25,-2.7000000000000455
79,TRENT,2022-02-07 10:30:00,2022-02-07 10:15:00,1037.7,1032.2,2022-02-07 10:15:00,2022-02-07 10:30:00,1037.7,1032.2,1032.2,1037.7,StopLoss,lower,1032.2,-5.5
80,INDIGO,2022-02-08 10:15:00,2022-02-08 15:00:00,2228.4,2202.0,2022-02-08 10:15:00,2022-02-08 15:00:00,2202.0,2178.1,2202.0,2178.1,DayEnd,upper,2228.4,23.90000000000009
81,SONACOMS,2022-02-08 12:45:00,2022-02-08 11:00:00,631.65,625.2,2022-02-08 11:00:00,2022-02-08 12:45:00,631.65,625.2,625.2,631.65,StopLoss,lower,625.2,-6.449999999999932
82,LTTS,2022-02-09 10:00:00,2022-02-09 10:45:00,4591.65,4552.95,2022-02-09 10:00:00,2022-02-09 10:45:00,4552.95,4591.65,4552.95,4591.65,StopLoss,upper,4591.65,-38.69999999999982
83,INDIAMART,2022-02-09 10:00:00,2022-02-09 10:30:00,5205.85,5155.0,2022-02-09 10:00:00,2022-02-09 10:30:00,5155.0,5205.85,5155.0,5205.85,StopLoss,upper,5205.85,-50.850000000000364
84,NATIONALUM,2022-02-09 09:45:00,2022-02-09 15:00:00,125.65,124.1,2022-02-09 09:45:00,2022-02-09 15:00:00,124.1,123.25,124.1,123.25,DayEnd,upper,125.65,0.8499999999999943
85,ENDURANCE,2022-02-09 11:30:00,2022-02-09 09:45:00,1467.95,1448.0,2022-02-09 09:45:00,2022-02-09 11:30:00,1467.95,1448.0,1448.0,1467.95,StopLoss,lower,1448.0,-19.950000000000045
86,GUJGASLTD,2022-02-09 15:00:00,2022-02-09 10:00:00,647.95,633.85,2022-02-09 10:00:00,2022-02-09 15:00:00,647.95,662.9,662.9,647.95,DayEnd,lower,633.85,14.949999999999932
87,VEDL,2022-02-10 10:00:00,2022-02-10 15:00:00,384.35,382.45,2022-02-10 10:00:00,2022-02-10 15:00:00,382.45,378.0,382.45,378.0,DayEnd,upper,384.35,4.449999999999989
88,LAURUSLABS,2022-02-11 10:00:00,2022-02-11 11:45:00,560.1,556.2,2022-02-11 10:00:00,2022-02-11 11:45:00,556.2,560.1,556.2,560.1,StopLoss,upper,560.1,-3.8999999999999773
90,NAUKRI,2022-02-11 11:00:00,2022-02-11 10:00:00,4655.0,4619.0,2022-02-11 10:00:00,2022-02-11 11:00:00,4655.0,4619.0,4619.0,4655.0,StopLoss,lower,4619.0,-36.0
91,LTIM,2022-02-11 14:15:00,2022-02-11 10:00:00,6050.0,6025.55,2022-02-11 10:00:00,2022-02-11 14:15:00,6050.0,6025.55,6025.55,6050.0,StopLoss,lower,6025.55,-24.449999999999818
92,COFORGE,2022-02-11 10:15:00,2022-02-11 10:00:00,4583.65,4557.0,2022-02-11 10:00:00,2022-02-11 10:15:00,4583.65,4557.0,4557.0,4583.65,StopLoss,lower,4557.0,-26.649999999999636
93,ASHOKLEY,2022-02-14 13:15:00,2022-02-14 10:15:00,125.95,124.65,2022-02-14 10:15:00,2022-02-14 13:15:00,125.95,124.65,124.65,125.95,StopLoss,lower,124.65,-1.2999999999999972
94,ZEEL,2022-02-14 14:00:00,2022-02-14 10:00:00,255.25,251.0,2022-02-14 10:00:00,2022-02-14 14:00:00,255.25,251.0,251.0,255.25,StopLoss,lower,251.0,-4.25
95,PEL,2022-02-14 12:30:00,2022-02-14 10:15:00,2314.95,2301.55,2022-02-14 10:15:00,2022-02-14 12:30:00,2314.95,2301.55,2301.55,2314.95,StopLoss,lower,2301.55,-13.399999999999636
96,SRTRANSFIN,2022-02-14 14:00:00,2022-02-14 10:15:00,1183.5,1173.05,2022-02-14 10:15:00,2022-02-14 14:00:00,1183.5,1173.05,1173.05,1183.5,StopLoss,lower,1173.05,-10.450000000000045
97,GODREJIND,2022-02-15 10:30:00,2022-02-15 10:15:00,538.0,535.0,2022-02-15 10:15:00,2022-02-15 10:30:00,538.0,535.0,535.0,538.0,StopLoss,lower,535.0,-3.0
98,RECLTD,2022-02-15 10:30:00,2022-02-15 10:00:00,95.25,94.61,2022-02-15 10:00:00,2022-02-15 10:30:00,95.25,94.61,94.61,95.25,StopLoss,lower,94.61,-0.6400000000000006
99,DHANI,2022-02-15 15:00:00,2022-02-15 10:00:00,126.5,123.0,2022-02-15 10:00:00,2022-02-15 15:00:00,126.5,132.15,132.15,126.5,DayEnd,lower,123.0,5.650000000000006
100,CIPLA,2022-02-15 10:15:00,2022-02-15 10:00:00,924.6,922.0,2022-02-15 10:00:00,2022-02-15 10:15:00,924.6,922.0,922.0,924.6,StopLoss,lower,922.0,-2.6000000000000227
101,LICHSGFIN,2022-02-16 09:45:00,2022-02-16 15:00:00,397.3,392.65,2022-02-16 09:45:00,2022-02-16 15:00:00,392.65,390.0,392.65,390.0,DayEnd,upper,397.3,2.6499999999999773
102,L_TFH,2022-02-16 10:00:00,2022-02-16 15:00:00,74.7,74.3,2022-02-16 10:00:00,2022-02-16 15:00:00,74.3,73.1,74.3,73.1,DayEnd,upper,74.7,1.2000000000000028
103,INDUSTOWER,2022-02-16 09:45:00,2022-02-16 15:00:00,269.0,262.1,2022-02-16 09:45:00,2022-02-16 15:00:00,262.1,256.65,262.1,256.65,DayEnd,upper,269.0,5.4500000000000455
104,ENDURANCE,2022-02-16 10:00:00,2022-02-16 15:00:00,1437.8,1422.45,2022-02-16 10:00:00,2022-02-16 15:00:00,1422.45,1420.9,1422.45,1420.9,DayEnd,upper,1437.8,1.5499999999999545
105,M_MFIN,2022-02-16 10:00:00,2022-02-16 15:00:00,165.8,163.7,2022-02-16 10:00:00,2022-02-16 15:00:00,163.7,161.85,163.7,161.85,DayEnd,upper,165.8,1.8499999999999943
106,CIPLA,2022-02-17 10:15:00,2022-02-17 15:00:00,954.7,950.0,2022-02-17 10:15:00,2022-02-17 15:00:00,950.0,929.15,950.0,929.15,DayEnd,upper,954.7,20.850000000000023
107,ADANIGREEN,2022-02-17 11:15:00,2022-02-17 15:00:00,2085.0,2060.2,2022-02-17 11:15:00,2022-02-17 15:00:00,2060.2,2034.95,2060.2,2034.95,DayEnd,upper,2085.0,25.249999999999773
108,AMBUJACEM,2022-02-18 14:00:00,2022-02-18 10:15:00,343.2,339.25,2022-02-18 10:15:00,2022-02-18 14:00:00,343.2,339.25,339.25,343.2,StopLoss,lower,339.25,-3.9499999999999886
109,AUROPHARMA,2022-02-18 10:30:00,2022-02-18 10:00:00,663.9,660.45,2022-02-18 10:00:00,2022-02-18 10:30:00,663.9,660.45,660.45,663.9,StopLoss,lower,660.45,-3.449999999999932
110,COALINDIA,2022-02-21 15:00:00,2022-02-21 10:15:00,160.7,160.25,2022-02-21 10:15:00,2022-02-21 15:00:00,160.7,161.15,161.15,160.7,DayEnd,lower,160.25,0.45000000000001705
111,BALKRISIND,2022-02-21 15:00:00,2022-02-21 10:15:00,1920.0,1900.7,2022-02-21 10:15:00,2022-02-21 15:00:00,1920.0,1941.6,1941.6,1920.0,DayEnd,lower,1900.7,21.59999999999991
112,TITAN,2022-02-21 15:00:00,2022-02-21 10:00:00,2433.0,2421.65,2022-02-21 10:00:00,2022-02-21 15:00:00,2433.0,2455.2,2455.2,2433.0,DayEnd,lower,2421.65,22.199999999999818
113,DHANI,2022-02-22 12:30:00,2022-02-22 09:45:00,84.9,82.75,2022-02-22 09:45:00,2022-02-22 12:30:00,84.9,82.75,82.75,84.9,StopLoss,lower,82.75,-2.1500000000000057
114,ADANITRANS,2022-02-22 15:00:00,2022-02-22 09:45:00,1914.4,1871.6,2022-02-22 09:45:00,2022-02-22 15:00:00,1914.4,1978.85,1978.85,1914.4,DayEnd,lower,1871.6,64.44999999999982
115,DEEPAKNTR,2022-02-22 15:00:00,2022-02-22 09:45:00,1966.85,1922.25,2022-02-22 09:45:00,2022-02-22 15:00:00,1966.85,1974.0,1974.0,1966.85,DayEnd,lower,1922.25,7.150000000000091
116,PEL,2022-02-22 15:00:00,2022-02-22 09:45:00,2041.9,1996.65,2022-02-22 09:45:00,2022-02-22 15:00:00,2041.9,2046.0,2046.0,2041.9,DayEnd,lower,1996.65,4.099999999999909
117,UNIONBANK,2022-02-22 15:00:00,2022-02-22 10:00:00,40.5,40.2,2022-02-22 10:00:00,2022-02-22 15:00:00,40.5,40.95,40.95,40.5,DayEnd,lower,40.2,0.45000000000000284
118,INDUSTOWER,2022-02-24 10:30:00,2022-02-24 10:15:00,223.2,220.0,2022-02-24 10:15:00,2022-02-24 10:30:00,223.2,220.0,220.0,223.2,StopLoss,lower,220.0,-3.1999999999999886
119,GODREJIND,2022-02-24 10:30:00,2022-02-24 10:15:00,484.95,480.6,2022-02-24 10:15:00,2022-02-24 10:30:00,484.95,480.6,480.6,484.95,StopLoss,lower,480.6,-4.349999999999966
120,ADANIGREEN,2022-02-24 14:15:00,2022-02-24 10:00:00,1917.0,1883.2,2022-02-24 10:00:00,2022-02-24 14:15:00,1917.0,1883.2,1883.2,1917.0,StopLoss,lower,1883.2,-33.799999999999955
121,TATAMOTORS,2022-02-24 10:30:00,2022-02-24 10:15:00,452.1,450.0,2022-02-24 10:15:00,2022-02-24 10:30:00,452.1,450.0,450.0,452.1,StopLoss,lower,450.0,-2.1000000000000227
122,LAURUSLABS,2022-02-24 10:30:00,2022-02-24 10:15:00,508.0,504.3,2022-02-24 10:15:00,2022-02-24 10:30:00,508.0,504.3,504.3,508.0,StopLoss,lower,504.3,-3.6999999999999886
123,TATASTEEL,2022-02-28 11:00:00,2022-02-28 12:15:00,120.06,119.21,2022-02-28 11:00:00,2022-02-28 12:15:00,119.21,120.06,119.21,120.06,StopLoss,upper,120.06,-0.8500000000000085
124,DHANI,2022-02-28 11:15:00,2022-02-28 11:45:00,80.4,80.0,2022-02-28 11:15:00,2022-02-28 11:45:00,80.0,80.4,80.0,80.4,StopLoss,upper,80.4,-0.4000000000000057
125,BERGEPAINT,2022-02-28 15:00:00,2022-02-28 09:45:00,653.95,647.5,2022-02-28 09:45:00,2022-02-28 15:00:00,653.95,685.5,685.5,653.95,DayEnd,lower,647.5,31.549999999999955
126,BIOCON,2022-02-28 10:45:00,2022-02-28 10:30:00,366.85,363.3,2022-02-28 10:30:00,2022-02-28 10:45:00,366.85,363.3,363.3,366.85,StopLoss,lower,363.3,-3.5500000000000114
127,ADANITRANS,2022-03-02 10:00:00,2022-03-02 10:45:00,2241.1,2229.95,2022-03-02 10:00:00,2022-03-02 10:45:00,2229.95,2241.1,2229.95,2241.1,StopLoss,upper,2241.1,-11.150000000000091
130,HDFC,2022-03-02 12:15:00,2022-03-02 10:00:00,2301.05,2288.4,2022-03-02 10:00:00,2022-03-02 12:15:00,2301.05,2288.4,2288.4,2301.05,StopLoss,lower,2288.4,-12.650000000000091
131,HINDZINC,2022-03-03 09:45:00,2022-03-03 15:00:00,360.0,356.35,2022-03-03 09:45:00,2022-03-03 15:00:00,356.35,346.6,356.35,346.6,DayEnd,upper,360.0,9.75
132,ADANIGREEN,2022-03-03 10:15:00,2022-03-03 15:00:00,1984.75,1965.0,2022-03-03 10:15:00,2022-03-03 15:00:00,1965.0,1965.0,1965.0,1965.0,DayEnd,upper,1984.75,0.0
133,OIL,2022-03-03 10:00:00,2022-03-03 15:00:00,262.6,260.3,2022-03-03 10:00:00,2022-03-03 15:00:00,260.3,247.75,260.3,247.75,DayEnd,upper,262.6,12.550000000000011
134,INDIGO,2022-03-03 10:45:00,2022-03-03 10:00:00,1753.85,1741.0,2022-03-03 10:00:00,2022-03-03 10:45:00,1753.85,1741.0,1741.0,1753.85,StopLoss,lower,1741.0,-12.849999999999909
135,ADANITRANS,2022-03-04 09:45:00,2022-03-04 15:00:00,2432.2,2381.95,2022-03-04 09:45:00,2022-03-04 15:00:00,2381.95,2329.3,2381.95,2329.3,DayEnd,upper,2432.2,52.649999999999636
136,GUJGASLTD,2022-03-04 10:30:00,2022-03-04 09:45:00,512.6,503.7,2022-03-04 09:45:00,2022-03-04 10:30:00,512.6,503.7,503.7,512.6,StopLoss,lower,503.7,-8.900000000000034
137,UPL,2022-03-04 10:00:00,2022-03-04 15:00:00,735.9,726.5,2022-03-04 10:00:00,2022-03-04 15:00:00,726.5,715.95,726.5,715.95,DayEnd,upper,735.9,10.549999999999955
138,ATGL,2022-03-04 10:00:00,2022-03-04 15:00:00,1816.0,1775.0,2022-03-04 10:00:00,2022-03-04 15:00:00,1775.0,1796.9,1775.0,1796.9,DayEnd,upper,1816.0,-21.90000000000009
